# k f_up f_allD C_global_avg
87.000000 0.039772 0.960228 0.001268
88.000000 0.040796 0.959204 0.001307
89.000000 0.041507 0.958493 0.001318
90.000000 0.041484 0.958516 0.001301
91.000000 0.041721 0.958279 0.001281
92.000000 0.042593 0.957407 0.001337
93.000000 0.043099 0.956901 0.001343
94.000000 0.043447 0.956553 0.001320
95.000000 0.043540 0.956460 0.001363
96.000000 0.044123 0.955877 0.001323
97.000000 0.044424 0.955576 0.001379
98.000000 0.044720 0.955280 0.001355
99.000000 0.045413 0.954587 0.001327
100.000000 0.045277 0.954723 0.001332
101.000000 0.046451 0.953549 0.001416
102.000000 0.046638 0.953362 0.001368
103.000000 0.046440 0.953560 0.001347
104.000000 0.046776 0.953224 0.001335
105.000000 0.047849 0.952151 0.001371
106.000000 0.048394 0.951606 0.001417
107.000000 0.048046 0.951954 0.001423
108.000000 0.049154 0.950846 0.001377
109.000000 0.049972 0.950028 0.001412
110.000000 0.050410 0.949590 0.001479
111.000000 0.050256 0.949744 0.001441
112.000000 0.050246 0.949754 0.001449
113.000000 0.050937 0.949063 0.001605
114.000000 0.052124 0.947876 0.001584
115.000000 0.051635 0.948365 0.001582
116.000000 0.051922 0.948078 0.001430
117.000000 0.052151 0.947849 0.001487
118.000000 0.053316 0.946684 0.001554
119.000000 0.053341 0.946659 0.001589
120.000000 0.053371 0.946629 0.001470
121.000000 0.054810 0.945190 0.001563
122.000000 0.054715 0.945285 0.001564
123.000000 0.054676 0.945324 0.001543
124.000000 0.055711 0.944289 0.001508
125.000000 0.056179 0.943821 0.001643
126.000000 0.056213 0.943787 0.001561
127.000000 0.056954 0.943046 0.001632
128.000000 0.057001 0.942999 0.001624
129.000000 0.056928 0.943072 0.001548
130.000000 0.058293 0.941707 0.001679
131.000000 0.058053 0.941947 0.001686
132.000000 0.059175 0.940825 0.001798
133.000000 0.059644 0.940356 0.001923
134.000000 0.059704 0.940296 0.001708
135.000000 0.060117 0.939883 0.001738
136.000000 0.059976 0.940024 0.001891
137.000000 0.059922 0.940078 0.001711
138.000000 0.059619 0.940381 0.001716
139.000000 0.061268 0.938732 0.001771
140.000000 0.062439 0.937561 0.001869
141.000000 0.061290 0.938710 0.001721
142.000000 0.062734 0.937266 0.001815
143.000000 0.062915 0.937085 0.001970
144.000000 0.064199 0.935801 0.002030
145.000000 0.064273 0.935727 0.001877
146.000000 0.063269 0.936731 0.001706
147.000000 0.065019 0.934981 0.002065
148.000000 0.064654 0.935346 0.002016
149.000000 0.065022 0.934978 0.001991
150.000000 0.065719 0.934281 0.001895
151.000000 0.065955 0.934045 0.002015
152.000000 0.065212 0.934788 0.001881
153.000000 0.067755 0.932245 0.002089
154.000000 0.066608 0.933392 0.001933
155.000000 0.068994 0.931006 0.002187
156.000000 0.068494 0.931506 0.002122
157.000000 0.069703 0.930297 0.002166
158.000000 0.068960 0.931040 0.002137
159.000000 0.068975 0.931025 0.002053
160.000000 0.069776 0.930224 0.002149
161.000000 0.070023 0.929977 0.002221
162.000000 0.070181 0.929819 0.002256
163.000000 0.071205 0.928795 0.002267
164.000000 0.070316 0.929684 0.002290
165.000000 0.072075 0.927925 0.002525
166.000000 0.070184 0.929816 0.002169
167.000000 0.072408 0.927592 0.002317
168.000000 0.070993 0.929007 0.002213
169.000000 0.073806 0.926194 0.002396
170.000000 0.073339 0.926661 0.002356
171.000000 0.072540 0.927460 0.002311
172.000000 0.074699 0.925301 0.002550
173.000000 0.073336 0.926664 0.002326
174.000000 0.074765 0.925235 0.002400
175.000000 0.075275 0.924725 0.002452
176.000000 0.075120 0.924880 0.002531
177.000000 0.076137 0.923863 0.002599
178.000000 0.076177 0.923823 0.002711
179.000000 0.077507 0.922493 0.002725
180.000000 0.078636 0.921364 0.002648
181.000000 0.077813 0.922187 0.002548
182.000000 0.077778 0.922222 0.002782
183.000000 0.076852 0.923148 0.002614
184.000000 0.079593 0.920407 0.002888
185.000000 0.080390 0.919610 0.002641
186.000000 0.079148 0.920852 0.002935
187.000000 0.079536 0.920464 0.002713
188.000000 0.080537 0.919463 0.002905
189.000000 0.080756 0.919244 0.002873
