# k f_up f_allD C_global_avg
59.000000 0.024436 0.975564 0.000921
60.000000 0.025237 0.974763 0.000939
61.000000 0.024694 0.975306 0.000901
62.000000 0.024800 0.975200 0.000890
63.000000 0.024173 0.975827 0.000851
64.000000 0.024597 0.975403 0.000853
65.000000 0.025107 0.974893 0.000860
66.000000 0.024257 0.975743 0.000817
67.000000 0.024055 0.975945 0.000796
68.000000 0.024847 0.975153 0.000810
69.000000 0.024249 0.975751 0.000779
70.000000 0.024400 0.975600 0.000771
71.000000 0.024443 0.975557 0.000764
72.000000 0.025250 0.974750 0.000780
73.000000 0.024701 0.975299 0.000750
74.000000 0.024317 0.975683 0.000726
75.000000 0.024592 0.975408 0.000726
76.000000 0.024719 0.975281 0.000722
77.000000 0.024296 0.975704 0.000698
78.000000 0.025109 0.974891 0.000714
79.000000 0.024455 0.975545 0.000685
80.000000 0.024598 0.975402 0.000680
81.000000 0.025118 0.974882 0.000688
82.000000 0.024327 0.975673 0.000655
83.000000 0.023934 0.976066 0.000637
84.000000 0.024275 0.975725 0.000639
85.000000 0.024768 0.975232 0.000645
86.000000 0.024544 0.975456 0.000630
87.000000 0.024735 0.975265 0.000629
88.000000 0.024556 0.975444 0.000616
89.000000 0.024321 0.975679 0.000603
90.000000 0.024328 0.975672 0.000597
91.000000 0.024270 0.975730 0.000589
92.000000 0.024603 0.975397 0.000590
93.000000 0.024585 0.975415 0.000585
94.000000 0.024645 0.975355 0.000579
95.000000 0.023979 0.976021 0.000556
96.000000 0.024304 0.975696 0.000558
97.000000 0.024325 0.975675 0.000555
98.000000 0.024758 0.975242 0.000558
99.000000 0.024380 0.975620 0.000543
100.000000 0.024954 0.975046 0.000552
101.000000 0.025026 0.974974 0.000547
102.000000 0.024165 0.975835 0.000523
103.000000 0.024588 0.975412 0.000525
104.000000 0.024561 0.975439 0.000521
105.000000 0.024019 0.975981 0.000504
106.000000 0.024217 0.975783 0.000502
107.000000 0.024304 0.975696 0.000500
108.000000 0.024322 0.975678 0.000495
109.000000 0.024747 0.975253 0.000501
110.000000 0.024650 0.975350 0.000494
111.000000 0.024333 0.975667 0.000483
112.000000 0.024833 0.975167 0.000489
113.000000 0.024406 0.975594 0.000475
114.000000 0.024801 0.975199 0.000480
115.000000 0.024753 0.975247 0.000474
116.000000 0.024576 0.975424 0.000467
117.000000 0.024619 0.975381 0.000464
118.000000 0.024126 0.975874 0.000450
119.000000 0.024367 0.975633 0.000453
120.000000 0.024303 0.975697 0.000446
121.000000 0.024094 0.975906 0.000438
122.000000 0.024776 0.975224 0.000447
123.000000 0.024662 0.975338 0.000442
124.000000 0.024734 0.975266 0.000440
125.000000 0.024333 0.975667 0.000428
126.000000 0.024876 0.975124 0.000434
127.000000 0.024140 0.975860 0.000418
128.000000 0.024450 0.975550 0.000420
129.000000 0.024677 0.975323 0.000421
130.000000 0.024593 0.975407 0.000416
131.000000 0.024331 0.975669 0.000408
132.000000 0.024287 0.975713 0.000405
133.000000 0.024422 0.975578 0.000404
134.000000 0.023867 0.976133 0.000390
135.000000 0.023983 0.976017 0.000390
136.000000 0.024513 0.975487 0.000396
137.000000 0.024325 0.975675 0.000390
138.000000 0.024509 0.975491 0.000390
139.000000 0.024325 0.975675 0.000385
140.000000 0.023988 0.976012 0.000376
141.000000 0.024183 0.975817 0.000377
142.000000 0.024548 0.975452 0.000381
143.000000 0.024446 0.975554 0.000376
144.000000 0.024342 0.975658 0.000371
145.000000 0.024733 0.975267 0.000376
146.000000 0.024100 0.975900 0.000363
147.000000 0.024524 0.975476 0.000367
148.000000 0.024508 0.975492 0.000364
149.000000 0.025028 0.974972 0.000370
