# k f_up f_allD C_global_avg
61.000000 0.275019 0.724981 0.004688
62.000000 0.276606 0.723394 0.004722
63.000000 0.274701 0.725299 0.004810
64.000000 0.272559 0.727441 0.004304
65.000000 0.278116 0.721884 0.004351
66.000000 0.278416 0.721584 0.004642
67.000000 0.276172 0.723828 0.004671
68.000000 0.275589 0.724411 0.004448
69.000000 0.272845 0.727155 0.004212
70.000000 0.275055 0.724945 0.004350
71.000000 0.274921 0.725079 0.004197
72.000000 0.275941 0.724059 0.004100
73.000000 0.275216 0.724784 0.004094
74.000000 0.276026 0.723974 0.004381
75.000000 0.275749 0.724251 0.004285
76.000000 0.273541 0.726459 0.004056
77.000000 0.273063 0.726937 0.003928
78.000000 0.280476 0.719524 0.004269
79.000000 0.270370 0.729630 0.003870
80.000000 0.272099 0.727901 0.004034
81.000000 0.278064 0.721936 0.004261
82.000000 0.275872 0.724128 0.003829
83.000000 0.276723 0.723277 0.004072
84.000000 0.269976 0.730024 0.003655
85.000000 0.274106 0.725894 0.003943
86.000000 0.272381 0.727619 0.003667
87.000000 0.271790 0.728210 0.003806
88.000000 0.275673 0.724327 0.003982
89.000000 0.272291 0.727709 0.003917
90.000000 0.270597 0.729403 0.003460
91.000000 0.270744 0.729256 0.003423
92.000000 0.272634 0.727366 0.003931
93.000000 0.271393 0.728607 0.003518
94.000000 0.269669 0.730331 0.003690
95.000000 0.274866 0.725134 0.003715
96.000000 0.269044 0.730956 0.003403
97.000000 0.271453 0.728547 0.003609
98.000000 0.274997 0.725003 0.003741
99.000000 0.267554 0.732446 0.003333
100.000000 0.275711 0.724289 0.003518
101.000000 0.274541 0.725459 0.003473
102.000000 0.269612 0.730388 0.003360
103.000000 0.267611 0.732389 0.003365
104.000000 0.272040 0.727960 0.003464
105.000000 0.270451 0.729549 0.003346
106.000000 0.270939 0.729061 0.003335
107.000000 0.277595 0.722405 0.003651
108.000000 0.272601 0.727399 0.003290
109.000000 0.269044 0.730956 0.003424
110.000000 0.267354 0.732646 0.003268
111.000000 0.268894 0.731106 0.003174
112.000000 0.269224 0.730776 0.003157
113.000000 0.268933 0.731067 0.003424
114.000000 0.269703 0.730297 0.003297
115.000000 0.274163 0.725837 0.003451
116.000000 0.266680 0.733320 0.003081
117.000000 0.274984 0.725016 0.003396
118.000000 0.266098 0.733902 0.003127
119.000000 0.268847 0.731153 0.003048
120.000000 0.270753 0.729247 0.003394
121.000000 0.271119 0.728881 0.003057
122.000000 0.267180 0.732820 0.003056
123.000000 0.266990 0.733010 0.003226
124.000000 0.272271 0.727729 0.003069
125.000000 0.269064 0.730936 0.003138
126.000000 0.274346 0.725654 0.003405
127.000000 0.269052 0.730948 0.003168
128.000000 0.268506 0.731494 0.002847
129.000000 0.268191 0.731809 0.003027
130.000000 0.272950 0.727050 0.003222
131.000000 0.270159 0.729841 0.003114
132.000000 0.270731 0.729269 0.003191
133.000000 0.270702 0.729298 0.003105
134.000000 0.270474 0.729526 0.002927
135.000000 0.270600 0.729400 0.003195
136.000000 0.273728 0.726272 0.003179
137.000000 0.270681 0.729319 0.003087
138.000000 0.276021 0.723979 0.003087
139.000000 0.273135 0.726865 0.002999
140.000000 0.271988 0.728012 0.003229
141.000000 0.268582 0.731418 0.003047
142.000000 0.269850 0.730150 0.002997
143.000000 0.268080 0.731920 0.002930
144.000000 0.264361 0.735639 0.002768
145.000000 0.268085 0.731915 0.002999
146.000000 0.269739 0.730261 0.003043
147.000000 0.272087 0.727913 0.002851
148.000000 0.272979 0.727021 0.003145
149.000000 0.271920 0.728080 0.003059
150.000000 0.269475 0.730525 0.002847
151.000000 0.268446 0.731554 0.002844
152.000000 0.266972 0.733028 0.002704
153.000000 0.271273 0.728727 0.002937
154.000000 0.270140 0.729860 0.002885
155.000000 0.270242 0.729758 0.002722
156.000000 0.270795 0.729205 0.002939
157.000000 0.269035 0.730965 0.002773
158.000000 0.267432 0.732568 0.002714
159.000000 0.266372 0.733628 0.002914
160.000000 0.267109 0.732891 0.002849
161.000000 0.272024 0.727976 0.002769
162.000000 0.269984 0.730016 0.002788
163.000000 0.267845 0.732155 0.002755
164.000000 0.269065 0.730935 0.002911
165.000000 0.269786 0.730214 0.002883
166.000000 0.266278 0.733722 0.002748
167.000000 0.267704 0.732296 0.002667
168.000000 0.270648 0.729352 0.003099
169.000000 0.264526 0.735474 0.002791
170.000000 0.266927 0.733073 0.002557
171.000000 0.264600 0.735400 0.002559
172.000000 0.270762 0.729238 0.002954
173.000000 0.266931 0.733069 0.002584
174.000000 0.266580 0.733420 0.002710
175.000000 0.271265 0.728735 0.002776
176.000000 0.272685 0.727315 0.002662
177.000000 0.269356 0.730644 0.002775
178.000000 0.270169 0.729831 0.002858
179.000000 0.267137 0.732863 0.002813
180.000000 0.265776 0.734224 0.002749
181.000000 0.261601 0.738399 0.002494
182.000000 0.274842 0.725158 0.002843
183.000000 0.265971 0.734029 0.002616
184.000000 0.268980 0.731020 0.002468
185.000000 0.268109 0.731891 0.002725
186.000000 0.273952 0.726048 0.002701
187.000000 0.270973 0.729027 0.002850
188.000000 0.271013 0.728987 0.002788
189.000000 0.266767 0.733233 0.002637
190.000000 0.267808 0.732192 0.002612
191.000000 0.271190 0.728810 0.002907
192.000000 0.272151 0.727849 0.002738
193.000000 0.265552 0.734448 0.002589
194.000000 0.271998 0.728002 0.002705
195.000000 0.267718 0.732282 0.002601
196.000000 0.266430 0.733570 0.002395
197.000000 0.270996 0.729004 0.002709
198.000000 0.264936 0.735064 0.002410
199.000000 0.272234 0.727766 0.002577
