# k f_up f_allD C_global_avg
167.000000 0.265697 0.734303 0.003395
168.000000 0.266462 0.733538 0.003397
169.000000 0.269671 0.730329 0.003594
170.000000 0.268423 0.731577 0.003470
171.000000 0.269253 0.730747 0.003312
172.000000 0.268609 0.731391 0.003333
173.000000 0.270314 0.729686 0.003767
174.000000 0.267706 0.732294 0.003361
175.000000 0.269616 0.730384 0.003483
176.000000 0.269055 0.730945 0.003642
177.000000 0.267420 0.732580 0.003383
178.000000 0.273553 0.726447 0.003457
179.000000 0.270606 0.729394 0.003528
180.000000 0.269475 0.730525 0.003472
181.000000 0.271181 0.728819 0.003554
182.000000 0.272424 0.727576 0.003641
183.000000 0.271957 0.728043 0.003331
184.000000 0.272681 0.727319 0.003516
185.000000 0.270458 0.729542 0.003364
186.000000 0.270627 0.729373 0.003247
187.000000 0.264255 0.735745 0.003276
188.000000 0.275571 0.724429 0.003574
189.000000 0.268359 0.731641 0.003486
