# k f_up f_down f_allD C_global_avg
65.000000 0.195257 0.560564 0.244179 0.713767
66.000000 0.194588 0.555035 0.250377 0.707230
67.000000 0.200690 0.540667 0.258644 0.697491
68.000000 0.194937 0.540150 0.264913 0.691438
69.000000 0.198109 0.551192 0.250698 0.705698
70.000000 0.194796 0.552891 0.252312 0.704235
71.000000 0.195985 0.549857 0.254159 0.702351
72.000000 0.196626 0.537871 0.265503 0.690118
73.000000 0.195886 0.545002 0.259112 0.696941
74.000000 0.196624 0.536676 0.266700 0.688203
75.000000 0.196867 0.550911 0.252222 0.703311
76.000000 0.196228 0.538067 0.265705 0.688849
77.000000 0.195101 0.543567 0.261333 0.694162
78.000000 0.195660 0.542328 0.262012 0.693170
79.000000 0.195942 0.543111 0.260948 0.694110
80.000000 0.198390 0.537883 0.263727 0.690385
81.000000 0.196238 0.537475 0.266286 0.687675
82.000000 0.194298 0.534513 0.271189 0.682874
83.000000 0.199144 0.535246 0.265611 0.687405
84.000000 0.195558 0.519848 0.284594 0.668195
85.000000 0.196752 0.536737 0.266511 0.687538
86.000000 0.197117 0.521860 0.281024 0.671445
87.000000 0.197330 0.524531 0.278139 0.674262
88.000000 0.193464 0.531624 0.274913 0.678777
89.000000 0.197760 0.530885 0.271355 0.681280
90.000000 0.199690 0.513369 0.286941 0.664669
91.000000 0.198385 0.519091 0.282524 0.669381
92.000000 0.196599 0.517428 0.285973 0.665672
93.000000 0.195026 0.523553 0.281421 0.670041
94.000000 0.200257 0.523080 0.276662 0.674914
95.000000 0.196571 0.520001 0.283428 0.668104
96.000000 0.199128 0.524408 0.276465 0.675174
97.000000 0.197748 0.519155 0.283097 0.668511
98.000000 0.197468 0.519037 0.283496 0.667473
99.000000 0.197103 0.510916 0.291981 0.658298
100.000000 0.200236 0.520146 0.279618 0.671029
101.000000 0.196035 0.521152 0.282813 0.668173
102.000000 0.196865 0.521611 0.281524 0.669124
103.000000 0.195720 0.506267 0.298013 0.652252
104.000000 0.198066 0.513423 0.288511 0.662073
105.000000 0.195631 0.507676 0.296693 0.653171
106.000000 0.198163 0.511611 0.290227 0.659471
107.000000 0.195690 0.516949 0.287361 0.662604
108.000000 0.202669 0.505503 0.291828 0.656804
109.000000 0.199327 0.508234 0.292439 0.656853
110.000000 0.202525 0.504123 0.293352 0.655209
111.000000 0.198306 0.513538 0.288156 0.660638
112.000000 0.196955 0.501624 0.301421 0.647366
113.000000 0.198507 0.504151 0.297342 0.650829
114.000000 0.196683 0.512195 0.291123 0.657813
115.000000 0.194956 0.506006 0.299038 0.649494
116.000000 0.193735 0.510853 0.295412 0.653543
117.000000 0.198416 0.509610 0.291974 0.655983
118.000000 0.199746 0.504010 0.296244 0.651527
119.000000 0.198051 0.515376 0.286574 0.662175
120.000000 0.199488 0.499341 0.301171 0.646808
121.000000 0.197681 0.506902 0.295417 0.652360
122.000000 0.197192 0.504086 0.298721 0.648718
123.000000 0.198899 0.507489 0.293612 0.653714
124.000000 0.195821 0.500561 0.303618 0.644097
125.000000 0.197548 0.506430 0.296022 0.651636
126.000000 0.200400 0.501384 0.298216 0.648205
127.000000 0.199198 0.501459 0.299343 0.647102
128.000000 0.198345 0.506234 0.295421 0.651100
129.000000 0.198819 0.498221 0.302960 0.643588
