# k f_up f_down f_allD C_global_avg
128.000000 0.257632 0.447509 0.294859 0.646199
129.000000 0.257422 0.447499 0.295080 0.645433
130.000000 0.254845 0.447052 0.298103 0.643209
131.000000 0.256009 0.445625 0.298366 0.642014
132.000000 0.257056 0.438511 0.304433 0.635453
133.000000 0.257024 0.439464 0.303512 0.636377
134.000000 0.254954 0.441085 0.303962 0.636821
135.000000 0.252621 0.440250 0.307129 0.632761
136.000000 0.252228 0.437338 0.310435 0.629834
137.000000 0.257736 0.437492 0.304772 0.634753
138.000000 0.255804 0.439605 0.304591 0.634718
139.000000 0.255345 0.449539 0.295116 0.644890
140.000000 0.255482 0.435116 0.309403 0.630353
141.000000 0.257382 0.440937 0.301680 0.637620
142.000000 0.253519 0.431036 0.315444 0.623059
143.000000 0.255036 0.442832 0.302132 0.637330
144.000000 0.258620 0.441492 0.299888 0.639196
145.000000 0.255479 0.431664 0.312857 0.625199
146.000000 0.256288 0.437667 0.306045 0.632409
147.000000 0.256332 0.443868 0.299800 0.639615
148.000000 0.256970 0.430649 0.312381 0.625004
149.000000 0.256479 0.438365 0.305157 0.632704
150.000000 0.253965 0.431549 0.314486 0.623756
151.000000 0.253405 0.434557 0.312038 0.626851
152.000000 0.257148 0.433889 0.308963 0.629034
153.000000 0.252911 0.429465 0.317623 0.619736
154.000000 0.256191 0.430832 0.312977 0.624254
155.000000 0.261248 0.437255 0.301497 0.636485
156.000000 0.252180 0.430670 0.317150 0.620856
157.000000 0.256547 0.435273 0.308180 0.629379
158.000000 0.253154 0.431994 0.314852 0.622738
159.000000 0.257414 0.428373 0.314213 0.623033
160.000000 0.253671 0.435051 0.311277 0.625871
161.000000 0.255864 0.428088 0.316047 0.621282
162.000000 0.255789 0.430884 0.313327 0.623303
163.000000 0.253556 0.420657 0.325788 0.610674
164.000000 0.254435 0.430183 0.315381 0.621483
165.000000 0.253567 0.425912 0.320521 0.616079
166.000000 0.256633 0.429394 0.313972 0.622155
167.000000 0.254586 0.434337 0.311076 0.626314
168.000000 0.257534 0.433084 0.309382 0.627217
169.000000 0.255595 0.430557 0.313848 0.622978
170.000000 0.256859 0.436517 0.306624 0.629742
171.000000 0.260176 0.432255 0.307568 0.627769
172.000000 0.260185 0.430045 0.309770 0.625780
173.000000 0.255391 0.433188 0.311421 0.624809
174.000000 0.251282 0.436594 0.312123 0.623990
175.000000 0.254652 0.430404 0.314944 0.620550
176.000000 0.256680 0.427899 0.315422 0.620006
177.000000 0.260263 0.431268 0.308470 0.626644
178.000000 0.257213 0.424232 0.318556 0.616147
179.000000 0.255346 0.422651 0.322003 0.612622
