# k f_up f_down f_allD C_global_avg
111.000000 0.084184 0.888748 0.027068 0.717043
112.000000 0.085797 0.886987 0.027216 0.715559
113.000000 0.079778 0.895558 0.024664 0.718119
114.000000 0.082330 0.892015 0.025655 0.716467
115.000000 0.081689 0.892332 0.025979 0.715256
116.000000 0.085080 0.889790 0.025130 0.713647
117.000000 0.075438 0.903081 0.021481 0.719675
118.000000 0.080065 0.894682 0.025253 0.712880
119.000000 0.080884 0.894326 0.024789 0.711048
120.000000 0.078607 0.899373 0.022020 0.713412
121.000000 0.076799 0.898748 0.024453 0.711252
122.000000 0.076687 0.899729 0.023584 0.711851
123.000000 0.077523 0.897457 0.025020 0.709055
124.000000 0.074346 0.901418 0.024236 0.708760
125.000000 0.073692 0.901029 0.025279 0.707188
126.000000 0.076127 0.896683 0.027190 0.702913
127.000000 0.078904 0.896816 0.024280 0.705020
128.000000 0.076242 0.897952 0.025806 0.703667
129.000000 0.070902 0.905656 0.023443 0.707547
130.000000 0.072324 0.906417 0.021259 0.706431
131.000000 0.070757 0.907749 0.021494 0.705785
132.000000 0.072697 0.903547 0.023756 0.702958
133.000000 0.070341 0.908916 0.020743 0.705301
134.000000 0.069386 0.908833 0.021782 0.704549
135.000000 0.072491 0.904460 0.023049 0.699998
136.000000 0.069328 0.907548 0.023124 0.700748
137.000000 0.070819 0.907522 0.021659 0.701019
138.000000 0.065177 0.912694 0.022129 0.700995
139.000000 0.067952 0.909123 0.022925 0.698723
