# k f_up f_down f_allD C_global_avg
63.000000 0.142770 0.638409 0.218821 0.746362
64.000000 0.144254 0.638394 0.217352 0.746720
65.000000 0.144740 0.636758 0.218502 0.745509
66.000000 0.142782 0.646547 0.210671 0.753694
67.000000 0.141295 0.640977 0.217728 0.745635
68.000000 0.145774 0.630291 0.223935 0.737862
69.000000 0.142472 0.639235 0.218293 0.744271
70.000000 0.141756 0.632979 0.225266 0.737325
71.000000 0.143818 0.631864 0.224318 0.737027
72.000000 0.145299 0.641407 0.213294 0.748253
73.000000 0.146512 0.643870 0.209618 0.751685
74.000000 0.148329 0.633449 0.218222 0.741358
75.000000 0.144623 0.649367 0.206010 0.754594
76.000000 0.147851 0.631231 0.220918 0.738395
77.000000 0.146912 0.641402 0.211686 0.747530
78.000000 0.151539 0.621844 0.226616 0.731445
79.000000 0.147250 0.630412 0.222338 0.735869
80.000000 0.148054 0.630233 0.221713 0.736056
81.000000 0.147596 0.641747 0.210657 0.747514
82.000000 0.148719 0.629114 0.222168 0.734685
83.000000 0.149574 0.628539 0.221887 0.734716
84.000000 0.148278 0.637284 0.214438 0.742101
85.000000 0.149983 0.631457 0.218560 0.736512
86.000000 0.150459 0.634871 0.214670 0.741314
87.000000 0.153231 0.633776 0.212993 0.741456
88.000000 0.151344 0.631663 0.216992 0.737454
89.000000 0.152125 0.622951 0.224924 0.729067
90.000000 0.146829 0.636855 0.216316 0.738560
91.000000 0.154784 0.622724 0.222492 0.730187
92.000000 0.152671 0.626048 0.221280 0.731437
93.000000 0.151001 0.629511 0.219488 0.732975
94.000000 0.154020 0.625377 0.220603 0.731368
95.000000 0.154497 0.625073 0.220430 0.730596
96.000000 0.150617 0.622613 0.226770 0.725426
97.000000 0.153071 0.624004 0.222925 0.728322
98.000000 0.151368 0.630834 0.217798 0.733865
99.000000 0.156016 0.627096 0.216888 0.733010
100.000000 0.153466 0.627270 0.219264 0.730963
101.000000 0.152821 0.625536 0.221643 0.728032
102.000000 0.152436 0.625948 0.221617 0.727446
103.000000 0.156431 0.619320 0.224249 0.724160
104.000000 0.157917 0.623077 0.219006 0.728889
105.000000 0.156687 0.613870 0.229443 0.717911
106.000000 0.159909 0.623971 0.216119 0.730531
107.000000 0.158902 0.620030 0.221068 0.725972
108.000000 0.158750 0.617718 0.223532 0.722919
109.000000 0.160403 0.613025 0.226572 0.717730
110.000000 0.160697 0.623109 0.216194 0.729053
111.000000 0.156714 0.620999 0.222287 0.723618
112.000000 0.156831 0.616801 0.226369 0.719429
113.000000 0.155587 0.622314 0.222099 0.723406
114.000000 0.159399 0.613954 0.226647 0.717401
115.000000 0.158680 0.622705 0.218614 0.726130
116.000000 0.159893 0.618098 0.222009 0.721907
117.000000 0.158138 0.614338 0.227524 0.716191
118.000000 0.162120 0.608393 0.229487 0.712338
119.000000 0.163365 0.609317 0.227318 0.714588
120.000000 0.163441 0.610974 0.225585 0.715679
121.000000 0.160294 0.616689 0.223017 0.719305
122.000000 0.165015 0.609598 0.225386 0.714543
123.000000 0.164379 0.607869 0.227753 0.712623
124.000000 0.163882 0.615994 0.220124 0.720289
125.000000 0.161785 0.623901 0.214314 0.726223
126.000000 0.163078 0.607292 0.229630 0.709766
127.000000 0.164872 0.616096 0.219032 0.720398
128.000000 0.166281 0.605333 0.228386 0.709881
129.000000 0.167282 0.603709 0.229008 0.708258
130.000000 0.166474 0.610529 0.222997 0.715453
131.000000 0.164053 0.613688 0.222259 0.715877
132.000000 0.166024 0.616547 0.217430 0.720724
133.000000 0.163403 0.620091 0.216506 0.722328
134.000000 0.164791 0.611419 0.223790 0.713140
135.000000 0.168190 0.601334 0.230477 0.705286
136.000000 0.164297 0.604543 0.231160 0.705416
137.000000 0.170170 0.605010 0.224820 0.711267
138.000000 0.168748 0.605591 0.225660 0.709556
139.000000 0.166440 0.606114 0.227446 0.708393
140.000000 0.170410 0.605451 0.224139 0.710053
141.000000 0.167174 0.608198 0.224628 0.711078
142.000000 0.169203 0.599973 0.230824 0.702877
143.000000 0.168291 0.613307 0.218403 0.715965
144.000000 0.167655 0.616811 0.215534 0.718635
145.000000 0.168509 0.600769 0.230722 0.702372
146.000000 0.170065 0.614206 0.215729 0.718309
147.000000 0.165794 0.616305 0.217902 0.717123
148.000000 0.170964 0.604700 0.224337 0.707633
149.000000 0.174267 0.607686 0.218047 0.713003
150.000000 0.173022 0.604821 0.222156 0.709654
151.000000 0.172574 0.613930 0.213496 0.718512
152.000000 0.169060 0.613066 0.217874 0.713545
153.000000 0.171407 0.605749 0.222845 0.708323
154.000000 0.172236 0.595976 0.231788 0.698821
155.000000 0.175166 0.603706 0.221128 0.708021
156.000000 0.172151 0.601044 0.226805 0.703094
157.000000 0.172149 0.603141 0.224710 0.704219
158.000000 0.174983 0.603970 0.221047 0.707525
159.000000 0.176031 0.595864 0.228105 0.699660
160.000000 0.169267 0.609561 0.221172 0.709879
161.000000 0.172975 0.606755 0.220270 0.708983
162.000000 0.175642 0.595988 0.228370 0.698329
163.000000 0.173586 0.599540 0.226873 0.699556
164.000000 0.174315 0.600801 0.224884 0.702595
165.000000 0.175356 0.605887 0.218757 0.708117
166.000000 0.176170 0.602322 0.221508 0.704963
167.000000 0.173611 0.609200 0.217189 0.711422
168.000000 0.176849 0.597338 0.225813 0.699803
169.000000 0.177085 0.598270 0.224645 0.701057
170.000000 0.182119 0.587863 0.230018 0.693814
171.000000 0.178432 0.599841 0.221727 0.702359
172.000000 0.174963 0.591730 0.233307 0.690321
173.000000 0.176086 0.595237 0.228677 0.696031
174.000000 0.176663 0.605394 0.217943 0.707521
175.000000 0.177725 0.596366 0.225910 0.698639
176.000000 0.183414 0.591747 0.224839 0.697702
177.000000 0.180314 0.583756 0.235930 0.685463
178.000000 0.180804 0.593414 0.225782 0.695693
179.000000 0.180747 0.595313 0.223940 0.698597
180.000000 0.180517 0.593866 0.225617 0.696120
181.000000 0.181228 0.594722 0.224050 0.697722
182.000000 0.180697 0.596907 0.222396 0.700041
183.000000 0.180999 0.599323 0.219677 0.702601
184.000000 0.183583 0.586839 0.229578 0.690017
185.000000 0.178291 0.600123 0.221586 0.701169
186.000000 0.182411 0.600403 0.217186 0.704262
187.000000 0.177971 0.603169 0.218860 0.703616
188.000000 0.179964 0.588283 0.231753 0.688267
189.000000 0.183277 0.591756 0.224968 0.694146
