# k f_up f_down f_allD C_global_avg
126.000000 0.279262 0.431005 0.289733 0.649299
127.000000 0.275487 0.431683 0.292830 0.646265
128.000000 0.278943 0.430888 0.290169 0.649073
129.000000 0.276013 0.431242 0.292745 0.647247
130.000000 0.275435 0.420875 0.303691 0.635078
131.000000 0.274870 0.428245 0.296885 0.642468
132.000000 0.274358 0.426380 0.299262 0.639795
133.000000 0.278550 0.434876 0.286574 0.652295
134.000000 0.272544 0.421589 0.305867 0.632142
135.000000 0.273063 0.422533 0.304404 0.634409
136.000000 0.273677 0.422593 0.303730 0.635052
137.000000 0.276874 0.425070 0.298056 0.639714
138.000000 0.275803 0.423457 0.300740 0.636920
139.000000 0.272977 0.421158 0.305866 0.632566
140.000000 0.281364 0.426889 0.291747 0.646190
141.000000 0.270760 0.415137 0.314102 0.623503
142.000000 0.274351 0.418652 0.306997 0.630078
143.000000 0.274023 0.420532 0.305445 0.631892
144.000000 0.277886 0.418166 0.303948 0.632370
145.000000 0.276850 0.418261 0.304889 0.632040
146.000000 0.275168 0.422369 0.302463 0.634772
147.000000 0.274807 0.421054 0.304139 0.633277
148.000000 0.276194 0.424024 0.299782 0.637551
149.000000 0.273177 0.411517 0.315305 0.621563
150.000000 0.274550 0.415916 0.309534 0.627150
151.000000 0.272860 0.417857 0.309283 0.627081
152.000000 0.277146 0.414553 0.308301 0.627376
153.000000 0.279107 0.423744 0.297149 0.639624
154.000000 0.277218 0.419011 0.303771 0.632491
155.000000 0.274183 0.419092 0.306726 0.629570
156.000000 0.274079 0.418040 0.307881 0.628342
157.000000 0.279985 0.417213 0.302803 0.633002
158.000000 0.274071 0.415290 0.310639 0.625466
159.000000 0.277683 0.417450 0.304867 0.631177
160.000000 0.276048 0.420593 0.303358 0.632115
161.000000 0.275044 0.417092 0.307863 0.627869
162.000000 0.275156 0.413942 0.310902 0.624286
163.000000 0.270394 0.413914 0.315692 0.619824
164.000000 0.273034 0.418104 0.308862 0.626932
165.000000 0.272464 0.411843 0.315693 0.619331
166.000000 0.273460 0.411718 0.314822 0.620206
167.000000 0.273203 0.411957 0.314839 0.619213
168.000000 0.275472 0.416796 0.307732 0.626780
169.000000 0.275019 0.408855 0.316126 0.617526
170.000000 0.275913 0.412136 0.311951 0.622281
171.000000 0.274699 0.414164 0.311137 0.623151
172.000000 0.269003 0.411331 0.319666 0.615065
173.000000 0.271902 0.411432 0.316667 0.617392
174.000000 0.275272 0.410055 0.314672 0.619523
175.000000 0.273349 0.408916 0.317735 0.616022
176.000000 0.274374 0.416282 0.309344 0.624451
177.000000 0.271459 0.416591 0.311950 0.622319
178.000000 0.271128 0.405851 0.323021 0.610215
179.000000 0.271965 0.409648 0.318387 0.614487
180.000000 0.275317 0.404221 0.320462 0.612466
181.000000 0.274023 0.416680 0.309297 0.623913
182.000000 0.274979 0.406716 0.318305 0.614387
183.000000 0.276154 0.410090 0.313756 0.619262
184.000000 0.276823 0.406753 0.316424 0.616267
185.000000 0.269173 0.404193 0.326634 0.606868
186.000000 0.274070 0.408760 0.317170 0.615140
187.000000 0.273515 0.409939 0.316546 0.616296
188.000000 0.272291 0.405234 0.322475 0.609777
189.000000 0.272766 0.413167 0.314067 0.618329
190.000000 0.272364 0.403818 0.323819 0.608194
191.000000 0.275451 0.414810 0.309739 0.622477
192.000000 0.276230 0.408707 0.315063 0.617054
193.000000 0.275958 0.407288 0.316754 0.614758
194.000000 0.271765 0.400201 0.328034 0.603602
195.000000 0.272812 0.402739 0.324449 0.607296
196.000000 0.274295 0.407103 0.318602 0.613746
197.000000 0.272886 0.407266 0.319848 0.612622
198.000000 0.274746 0.405460 0.319794 0.611401
199.000000 0.273591 0.404900 0.321509 0.609840
