# k f_up f_down f_allD C_global_avg
94.000000 0.142043 0.638439 0.219519 0.735969
95.000000 0.146457 0.632400 0.221143 0.732939
96.000000 0.141417 0.632380 0.226202 0.727546
97.000000 0.146092 0.627982 0.225926 0.727256
98.000000 0.146369 0.626555 0.227077 0.725631
99.000000 0.142962 0.638452 0.218586 0.734205
100.000000 0.144707 0.626876 0.228417 0.723416
101.000000 0.144457 0.636323 0.219221 0.733499
102.000000 0.147916 0.630343 0.221741 0.729149
103.000000 0.144907 0.623789 0.231304 0.720001
104.000000 0.148001 0.623548 0.228451 0.721439
105.000000 0.147357 0.630616 0.222027 0.728356
106.000000 0.147784 0.630311 0.221905 0.727895
107.000000 0.148252 0.632220 0.219527 0.730123
108.000000 0.150903 0.610861 0.238236 0.709667
109.000000 0.149976 0.623216 0.226808 0.721319
110.000000 0.148483 0.625280 0.226237 0.723074
111.000000 0.153435 0.617092 0.229473 0.717904
112.000000 0.146253 0.632925 0.220822 0.727588
113.000000 0.150324 0.616084 0.233592 0.712909
114.000000 0.151721 0.617715 0.230564 0.716564
115.000000 0.148425 0.629689 0.221886 0.724886
116.000000 0.149149 0.629154 0.221697 0.725913
117.000000 0.150400 0.619556 0.230044 0.716451
118.000000 0.151141 0.623238 0.225621 0.720548
119.000000 0.152095 0.611656 0.236249 0.708750
120.000000 0.152727 0.613810 0.233462 0.710594
121.000000 0.155402 0.616837 0.227761 0.716207
122.000000 0.151939 0.623286 0.224775 0.720279
123.000000 0.152706 0.621490 0.225803 0.718844
124.000000 0.155860 0.622727 0.221413 0.721980
125.000000 0.155869 0.619328 0.224802 0.718987
126.000000 0.151039 0.632374 0.216587 0.728078
127.000000 0.158243 0.607017 0.234740 0.706914
128.000000 0.153841 0.627176 0.218983 0.724103
129.000000 0.155445 0.619382 0.225173 0.716491
130.000000 0.158545 0.615086 0.226369 0.714049
131.000000 0.154283 0.623807 0.221910 0.719957
132.000000 0.160144 0.614725 0.225132 0.715060
133.000000 0.155590 0.621905 0.222505 0.718697
134.000000 0.153456 0.610953 0.235591 0.705047
135.000000 0.157749 0.620322 0.221929 0.718145
136.000000 0.158358 0.607919 0.233723 0.705388
137.000000 0.156013 0.617605 0.226382 0.713652
138.000000 0.160275 0.607016 0.232709 0.705232
139.000000 0.160771 0.604095 0.235134 0.702310
140.000000 0.158448 0.621894 0.219657 0.718562
141.000000 0.158670 0.607973 0.233357 0.704638
142.000000 0.160476 0.602340 0.237184 0.699560
143.000000 0.159714 0.607779 0.232507 0.704461
144.000000 0.157450 0.613504 0.229047 0.708640
145.000000 0.160583 0.615730 0.223687 0.713550
146.000000 0.157527 0.612846 0.229626 0.707512
147.000000 0.157091 0.610287 0.232621 0.704048
148.000000 0.159891 0.607145 0.232964 0.702312
149.000000 0.160403 0.602398 0.237199 0.697776
150.000000 0.163287 0.607387 0.229326 0.705775
151.000000 0.159878 0.614306 0.225816 0.710315
152.000000 0.164263 0.604535 0.231202 0.702896
153.000000 0.160981 0.610193 0.228826 0.704917
154.000000 0.165343 0.609627 0.225031 0.709196
155.000000 0.160598 0.612769 0.226633 0.708258
156.000000 0.162457 0.612436 0.225107 0.709234
157.000000 0.160270 0.613933 0.225797 0.707901
158.000000 0.162020 0.601085 0.236895 0.695808
159.000000 0.164713 0.608723 0.226563 0.705923
