# k f_up f_allD C_global_avg
162.000000 0.024448 0.975552 0.000326
163.000000 0.024493 0.975507 0.000325
164.000000 0.024509 0.975491 0.000323
165.000000 0.024211 0.975789 0.000317
166.000000 0.024807 0.975193 0.000323
167.000000 0.024536 0.975464 0.000317
168.000000 0.024654 0.975346 0.000317
169.000000 0.024533 0.975467 0.000314
170.000000 0.024380 0.975620 0.000309
171.000000 0.024555 0.975445 0.000310
172.000000 0.024680 0.975320 0.000310
173.000000 0.024650 0.975350 0.000308
174.000000 0.024706 0.975294 0.000307
175.000000 0.024621 0.975379 0.000304
176.000000 0.024398 0.975602 0.000299
177.000000 0.024437 0.975563 0.000298
178.000000 0.024291 0.975709 0.000295
179.000000 0.024698 0.975302 0.000298
180.000000 0.024495 0.975505 0.000294
181.000000 0.024373 0.975627 0.000291
182.000000 0.024675 0.975325 0.000293
183.000000 0.024357 0.975643 0.000287
184.000000 0.024331 0.975669 0.000285
185.000000 0.024626 0.975374 0.000288
186.000000 0.024341 0.975659 0.000282
187.000000 0.024823 0.975177 0.000287
188.000000 0.024661 0.975339 0.000283
189.000000 0.024076 0.975924 0.000274
190.000000 0.024956 0.975044 0.000284
191.000000 0.024712 0.975288 0.000280
192.000000 0.024284 0.975716 0.000273
193.000000 0.024296 0.975704 0.000271
194.000000 0.024972 0.975028 0.000278
195.000000 0.024593 0.975407 0.000273
196.000000 0.024394 0.975606 0.000269
197.000000 0.024714 0.975286 0.000271
198.000000 0.024580 0.975420 0.000268
199.000000 0.024354 0.975646 0.000264
